,image_path,filename,age,gender,race,age_bucket
11113,C:\Users\henok\data\data\UTKFace\30_1_2_20170116171040262.jpg.chip.jpg,30_1_2_20170116171040262.jpg.chip.jpg,30,1,2,25-32
11114,C:\Users\henok\data\data\UTKFace\30_1_2_20170116173725888.jpg.chip.jpg,30_1_2_20170116173725888.jpg.chip.jpg,30,1,2,25-32
11115,C:\Users\henok\data\data\UTKFace\30_1_2_20170116174427095.jpg.chip.jpg,30_1_2_20170116174427095.jpg.chip.jpg,30,1,2,25-32
11116,C:\Users\henok\data\data\UTKFace\30_1_2_20170116174548024.jpg.chip.jpg,30_1_2_20170116174548024.jpg.chip.jpg,30,1,2,25-32
11117,C:\Users\henok\data\data\UTKFace\30_1_2_20170116174642075.jpg.chip.jpg,30_1_2_20170116174642075.jpg.chip.jpg,30,1,2,25-32
11118,C:\Users\henok\data\data\UTKFace\30_1_2_20170116175923384.jpg.chip.jpg,30_1_2_20170116175923384.jpg.chip.jpg,30,1,2,25-32
11119,C:\Users\henok\data\data\UTKFace\30_1_2_20170116180519798.jpg.chip.jpg,30_1_2_20170116180519798.jpg.chip.jpg,30,1,2,25-32
11120,C:\Users\henok\data\data\UTKFace\30_1_2_20170116180713266.jpg.chip.jpg,30_1_2_20170116180713266.jpg.chip.jpg,30,1,2,25-32
11121,C:\Users\henok\data\data\UTKFace\30_1_2_20170116184317110.jpg.chip.jpg,30_1_2_20170116184317110.jpg.chip.jpg,30,1,2,25-32
11122,C:\Users\henok\data\data\UTKFace\30_1_2_20170116184611730.jpg.chip.jpg,30_1_2_20170116184611730.jpg.chip.jpg,30,1,2,25-32
11123,C:\Users\henok\data\data\UTKFace\30_1_2_20170116191207397.jpg.chip.jpg,30_1_2_20170116191207397.jpg.chip.jpg,30,1,2,25-32
11124,C:\Users\henok\data\data\UTKFace\30_1_2_20170116191220057.jpg.chip.jpg,30_1_2_20170116191220057.jpg.chip.jpg,30,1,2,25-32
11125,C:\Users\henok\data\data\UTKFace\30_1_2_20170116191236376.jpg.chip.jpg,30_1_2_20170116191236376.jpg.chip.jpg,30,1,2,25-32
11126,C:\Users\henok\data\data\UTKFace\30_1_2_20170116191239121.jpg.chip.jpg,30_1_2_20170116191239121.jpg.chip.jpg,30,1,2,25-32
11127,C:\Users\henok\data\data\UTKFace\30_1_2_20170116191305000.jpg.chip.jpg,30_1_2_20170116191305000.jpg.chip.jpg,30,1,2,25-32
11128,C:\Users\henok\data\data\UTKFace\30_1_2_20170116191309887.jpg.chip.jpg,30_1_2_20170116191309887.jpg.chip.jpg,30,1,2,25-32
11129,C:\Users\henok\data\data\UTKFace\30_1_2_20170116191316723.jpg.chip.jpg,30_1_2_20170116191316723.jpg.chip.jpg,30,1,2,25-32
11130,C:\Users\henok\data\data\UTKFace\30_1_2_20170116191317558.jpg.chip.jpg,30_1_2_20170116191317558.jpg.chip.jpg,30,1,2,25-32
11131,C:\Users\henok\data\data\UTKFace\30_1_2_20170116191902270.jpg.chip.jpg,30_1_2_20170116191902270.jpg.chip.jpg,30,1,2,25-32
11132,C:\Users\henok\data\data\UTKFace\30_1_2_20170116191911487.jpg.chip.jpg,30_1_2_20170116191911487.jpg.chip.jpg,30,1,2,25-32
11133,C:\Users\henok\data\data\UTKFace\30_1_2_20170116191922002.jpg.chip.jpg,30_1_2_20170116191922002.jpg.chip.jpg,30,1,2,25-32
11134,C:\Users\henok\data\data\UTKFace\30_1_2_20170116192047079.jpg.chip.jpg,30_1_2_20170116192047079.jpg.chip.jpg,30,1,2,25-32
11135,C:\Users\henok\data\data\UTKFace\30_1_2_20170116192241195.jpg.chip.jpg,30_1_2_20170116192241195.jpg.chip.jpg,30,1,2,25-32
11136,C:\Users\henok\data\data\UTKFace\30_1_2_20170116192245601.jpg.chip.jpg,30_1_2_20170116192245601.jpg.chip.jpg,30,1,2,25-32
11137,C:\Users\henok\data\data\UTKFace\30_1_2_20170116192249012.jpg.chip.jpg,30_1_2_20170116192249012.jpg.chip.jpg,30,1,2,25-32
11138,C:\Users\henok\data\data\UTKFace\30_1_2_20170116192313635.jpg.chip.jpg,30_1_2_20170116192313635.jpg.chip.jpg,30,1,2,25-32
11139,C:\Users\henok\data\data\UTKFace\30_1_2_20170116192334382.jpg.chip.jpg,30_1_2_20170116192334382.jpg.chip.jpg,30,1,2,25-32
11140,C:\Users\henok\data\data\UTKFace\30_1_2_20170116192341274.jpg.chip.jpg,30_1_2_20170116192341274.jpg.chip.jpg,30,1,2,25-32
11141,C:\Users\henok\data\data\UTKFace\30_1_2_20170116192456158.jpg.chip.jpg,30_1_2_20170116192456158.jpg.chip.jpg,30,1,2,25-32
11142,C:\Users\henok\data\data\UTKFace\30_1_2_20170116192527784.jpg.chip.jpg,30_1_2_20170116192527784.jpg.chip.jpg,30,1,2,25-32
11143,C:\Users\henok\data\data\UTKFace\30_1_2_20170116192643744.jpg.chip.jpg,30_1_2_20170116192643744.jpg.chip.jpg,30,1,2,25-32
11144,C:\Users\henok\data\data\UTKFace\30_1_2_20170116192730574.jpg.chip.jpg,30_1_2_20170116192730574.jpg.chip.jpg,30,1,2,25-32
11145,C:\Users\henok\data\data\UTKFace\30_1_2_20170116194224682.jpg.chip.jpg,30_1_2_20170116194224682.jpg.chip.jpg,30,1,2,25-32
11146,C:\Users\henok\data\data\UTKFace\30_1_2_20170116201553981.jpg.chip.jpg,30_1_2_20170116201553981.jpg.chip.jpg,30,1,2,25-32
11147,C:\Users\henok\data\data\UTKFace\30_1_2_20170116201615061.jpg.chip.jpg,30_1_2_20170116201615061.jpg.chip.jpg,30,1,2,25-32
11148,C:\Users\henok\data\data\UTKFace\30_1_2_20170117091935370.jpg.chip.jpg,30_1_2_20170117091935370.jpg.chip.jpg,30,1,2,25-32
11149,C:\Users\henok\data\data\UTKFace\30_1_2_20170117092239284.jpg.chip.jpg,30_1_2_20170117092239284.jpg.chip.jpg,30,1,2,25-32
11150,C:\Users\henok\data\data\UTKFace\30_1_2_20170117131105589.jpg.chip.jpg,30_1_2_20170117131105589.jpg.chip.jpg,30,1,2,25-32
11151,C:\Users\henok\data\data\UTKFace\30_1_2_20170117134233879.jpg.chip.jpg,30_1_2_20170117134233879.jpg.chip.jpg,30,1,2,25-32
11152,C:\Users\henok\data\data\UTKFace\30_1_2_20170117141055697.jpg.chip.jpg,30_1_2_20170117141055697.jpg.chip.jpg,30,1,2,25-32
11153,C:\Users\henok\data\data\UTKFace\30_1_2_20170117142525729.jpg.chip.jpg,30_1_2_20170117142525729.jpg.chip.jpg,30,1,2,25-32
11154,C:\Users\henok\data\data\UTKFace\30_1_2_20170117142750698.jpg.chip.jpg,30_1_2_20170117142750698.jpg.chip.jpg,30,1,2,25-32
11155,C:\Users\henok\data\data\UTKFace\30_1_2_20170117154700223.jpg.chip.jpg,30_1_2_20170117154700223.jpg.chip.jpg,30,1,2,25-32
11156,C:\Users\henok\data\data\UTKFace\30_1_2_20170119150857103.jpg.chip.jpg,30_1_2_20170119150857103.jpg.chip.jpg,30,1,2,25-32
11157,C:\Users\henok\data\data\UTKFace\30_1_3_20170104214339133.jpg.chip.jpg,30_1_3_20170104214339133.jpg.chip.jpg,30,1,3,25-32
11158,C:\Users\henok\data\data\UTKFace\30_1_3_20170104215635846.jpg.chip.jpg,30_1_3_20170104215635846.jpg.chip.jpg,30,1,3,25-32
11159,C:\Users\henok\data\data\UTKFace\30_1_3_20170104222919855.jpg.chip.jpg,30_1_3_20170104222919855.jpg.chip.jpg,30,1,3,25-32
11160,C:\Users\henok\data\data\UTKFace\30_1_3_20170104223046816.jpg.chip.jpg,30_1_3_20170104223046816.jpg.chip.jpg,30,1,3,25-32
11161,C:\Users\henok\data\data\UTKFace\30_1_3_20170104223316975.jpg.chip.jpg,30_1_3_20170104223316975.jpg.chip.jpg,30,1,3,25-32
11162,C:\Users\henok\data\data\UTKFace\30_1_3_20170104223318647.jpg.chip.jpg,30_1_3_20170104223318647.jpg.chip.jpg,30,1,3,25-32
11163,C:\Users\henok\data\data\UTKFace\30_1_3_20170104231521681.jpg.chip.jpg,30_1_3_20170104231521681.jpg.chip.jpg,30,1,3,25-32
11164,C:\Users\henok\data\data\UTKFace\30_1_3_20170104231929137.jpg.chip.jpg,30_1_3_20170104231929137.jpg.chip.jpg,30,1,3,25-32
11165,C:\Users\henok\data\data\UTKFace\30_1_3_20170104231945705.jpg.chip.jpg,30_1_3_20170104231945705.jpg.chip.jpg,30,1,3,25-32
11166,C:\Users\henok\data\data\UTKFace\30_1_3_20170104232147226.jpg.chip.jpg,30_1_3_20170104232147226.jpg.chip.jpg,30,1,3,25-32
11167,C:\Users\henok\data\data\UTKFace\30_1_3_20170104232156258.jpg.chip.jpg,30_1_3_20170104232156258.jpg.chip.jpg,30,1,3,25-32
11168,C:\Users\henok\data\data\UTKFace\30_1_3_20170104232539161.jpg.chip.jpg,30_1_3_20170104232539161.jpg.chip.jpg,30,1,3,25-32
11169,C:\Users\henok\data\data\UTKFace\30_1_3_20170104232927250.jpg.chip.jpg,30_1_3_20170104232927250.jpg.chip.jpg,30,1,3,25-32
11170,C:\Users\henok\data\data\UTKFace\30_1_3_20170104235219219.jpg.chip.jpg,30_1_3_20170104235219219.jpg.chip.jpg,30,1,3,25-32
11171,C:\Users\henok\data\data\UTKFace\30_1_3_20170104235527578.jpg.chip.jpg,30_1_3_20170104235527578.jpg.chip.jpg,30,1,3,25-32
11172,C:\Users\henok\data\data\UTKFace\30_1_3_20170104235542236.jpg.chip.jpg,30_1_3_20170104235542236.jpg.chip.jpg,30,1,3,25-32
11173,C:\Users\henok\data\data\UTKFace\30_1_3_20170104235553643.jpg.chip.jpg,30_1_3_20170104235553643.jpg.chip.jpg,30,1,3,25-32
11174,C:\Users\henok\data\data\UTKFace\30_1_3_20170109132828919.jpg.chip.jpg,30_1_3_20170109132828919.jpg.chip.jpg,30,1,3,25-32
11175,C:\Users\henok\data\data\UTKFace\30_1_3_20170109134035009.jpg.chip.jpg,30_1_3_20170109134035009.jpg.chip.jpg,30,1,3,25-32
11176,C:\Users\henok\data\data\UTKFace\30_1_3_20170109134515826.jpg.chip.jpg,30_1_3_20170109134515826.jpg.chip.jpg,30,1,3,25-32
11177,C:\Users\henok\data\data\UTKFace\30_1_3_20170109141047511.jpg.chip.jpg,30_1_3_20170109141047511.jpg.chip.jpg,30,1,3,25-32
11178,C:\Users\henok\data\data\UTKFace\30_1_3_20170109141058153.jpg.chip.jpg,30_1_3_20170109141058153.jpg.chip.jpg,30,1,3,25-32
11179,C:\Users\henok\data\data\UTKFace\30_1_3_20170116185958458.jpg.chip.jpg,30_1_3_20170116185958458.jpg.chip.jpg,30,1,3,25-32
11180,C:\Users\henok\data\data\UTKFace\30_1_3_20170117120626251.jpg.chip.jpg,30_1_3_20170117120626251.jpg.chip.jpg,30,1,3,25-32
11181,C:\Users\henok\data\data\UTKFace\30_1_3_20170117132645658.jpg.chip.jpg,30_1_3_20170117132645658.jpg.chip.jpg,30,1,3,25-32
11182,C:\Users\henok\data\data\UTKFace\30_1_3_20170117132700450.jpg.chip.jpg,30_1_3_20170117132700450.jpg.chip.jpg,30,1,3,25-32
11183,C:\Users\henok\data\data\UTKFace\30_1_3_20170117142506618.jpg.chip.jpg,30_1_3_20170117142506618.jpg.chip.jpg,30,1,3,25-32
11184,C:\Users\henok\data\data\UTKFace\30_1_3_20170117144459082.jpg.chip.jpg,30_1_3_20170117144459082.jpg.chip.jpg,30,1,3,25-32
11185,C:\Users\henok\data\data\UTKFace\30_1_3_20170117145238579.jpg.chip.jpg,30_1_3_20170117145238579.jpg.chip.jpg,30,1,3,25-32
11186,C:\Users\henok\data\data\UTKFace\30_1_3_20170117150440114.jpg.chip.jpg,30_1_3_20170117150440114.jpg.chip.jpg,30,1,3,25-32
11187,C:\Users\henok\data\data\UTKFace\30_1_3_20170117153305045.jpg.chip.jpg,30_1_3_20170117153305045.jpg.chip.jpg,30,1,3,25-32
11188,C:\Users\henok\data\data\UTKFace\30_1_3_20170117154720797.jpg.chip.jpg,30_1_3_20170117154720797.jpg.chip.jpg,30,1,3,25-32
11189,C:\Users\henok\data\data\UTKFace\30_1_3_20170117181327196.jpg.chip.jpg,30_1_3_20170117181327196.jpg.chip.jpg,30,1,3,25-32
11190,C:\Users\henok\data\data\UTKFace\30_1_3_20170117181328835.jpg.chip.jpg,30_1_3_20170117181328835.jpg.chip.jpg,30,1,3,25-32
11191,C:\Users\henok\data\data\UTKFace\30_1_3_20170117181341092.jpg.chip.jpg,30_1_3_20170117181341092.jpg.chip.jpg,30,1,3,25-32
11192,C:\Users\henok\data\data\UTKFace\30_1_3_20170117181342861.jpg.chip.jpg,30_1_3_20170117181342861.jpg.chip.jpg,30,1,3,25-32
11193,C:\Users\henok\data\data\UTKFace\30_1_3_20170117181345172.jpg.chip.jpg,30_1_3_20170117181345172.jpg.chip.jpg,30,1,3,25-32
11194,C:\Users\henok\data\data\UTKFace\30_1_3_20170117181352869.jpg.chip.jpg,30_1_3_20170117181352869.jpg.chip.jpg,30,1,3,25-32
11195,C:\Users\henok\data\data\UTKFace\30_1_3_20170117181355132.jpg.chip.jpg,30_1_3_20170117181355132.jpg.chip.jpg,30,1,3,25-32
11196,C:\Users\henok\data\data\UTKFace\30_1_3_20170117181356814.jpg.chip.jpg,30_1_3_20170117181356814.jpg.chip.jpg,30,1,3,25-32
11197,C:\Users\henok\data\data\UTKFace\30_1_3_20170117191057107.jpg.chip.jpg,30_1_3_20170117191057107.jpg.chip.jpg,30,1,3,25-32
11198,C:\Users\henok\data\data\UTKFace\30_1_3_20170119143632686.jpg.chip.jpg,30_1_3_20170119143632686.jpg.chip.jpg,30,1,3,25-32
11199,C:\Users\henok\data\data\UTKFace\30_1_3_20170119144121804.jpg.chip.jpg,30_1_3_20170119144121804.jpg.chip.jpg,30,1,3,25-32
11200,C:\Users\henok\data\data\UTKFace\30_1_3_20170119163739022.jpg.chip.jpg,30_1_3_20170119163739022.jpg.chip.jpg,30,1,3,25-32
11201,C:\Users\henok\data\data\UTKFace\30_1_3_20170119195840428.jpg.chip.jpg,30_1_3_20170119195840428.jpg.chip.jpg,30,1,3,25-32
11202,C:\Users\henok\data\data\UTKFace\30_1_3_20170119195849148.jpg.chip.jpg,30_1_3_20170119195849148.jpg.chip.jpg,30,1,3,25-32
11203,C:\Users\henok\data\data\UTKFace\30_1_3_20170119195850724.jpg.chip.jpg,30_1_3_20170119195850724.jpg.chip.jpg,30,1,3,25-32
11204,C:\Users\henok\data\data\UTKFace\30_1_3_20170119195851939.jpg.chip.jpg,30_1_3_20170119195851939.jpg.chip.jpg,30,1,3,25-32
11205,C:\Users\henok\data\data\UTKFace\30_1_3_20170119195853443.jpg.chip.jpg,30_1_3_20170119195853443.jpg.chip.jpg,30,1,3,25-32
11206,C:\Users\henok\data\data\UTKFace\30_1_3_20170119204032119.jpg.chip.jpg,30_1_3_20170119204032119.jpg.chip.jpg,30,1,3,25-32
11207,C:\Users\henok\data\data\UTKFace\30_1_3_20170119204037590.jpg.chip.jpg,30_1_3_20170119204037590.jpg.chip.jpg,30,1,3,25-32
11208,C:\Users\henok\data\data\UTKFace\30_1_3_20170119204149215.jpg.chip.jpg,30_1_3_20170119204149215.jpg.chip.jpg,30,1,3,25-32
11209,C:\Users\henok\data\data\UTKFace\30_1_3_20170119204403583.jpg.chip.jpg,30_1_3_20170119204403583.jpg.chip.jpg,30,1,3,25-32
11210,C:\Users\henok\data\data\UTKFace\30_1_3_20170119205414159.jpg.chip.jpg,30_1_3_20170119205414159.jpg.chip.jpg,30,1,3,25-32
11211,C:\Users\henok\data\data\UTKFace\30_1_3_20170119205427119.jpg.chip.jpg,30_1_3_20170119205427119.jpg.chip.jpg,30,1,3,25-32
11212,C:\Users\henok\data\data\UTKFace\30_1_4_20170103181233632.jpg.chip.jpg,30_1_4_20170103181233632.jpg.chip.jpg,30,1,4,25-32
11213,C:\Users\henok\data\data\UTKFace\30_1_4_20170103182430449.jpg.chip.jpg,30_1_4_20170103182430449.jpg.chip.jpg,30,1,4,25-32
11214,C:\Users\henok\data\data\UTKFace\30_1_4_20170103183855083.jpg.chip.jpg,30_1_4_20170103183855083.jpg.chip.jpg,30,1,4,25-32
11215,C:\Users\henok\data\data\UTKFace\30_1_4_20170103213106156.jpg.chip.jpg,30_1_4_20170103213106156.jpg.chip.jpg,30,1,4,25-32
11216,C:\Users\henok\data\data\UTKFace\30_1_4_20170103225917841.jpg.chip.jpg,30_1_4_20170103225917841.jpg.chip.jpg,30,1,4,25-32
11217,C:\Users\henok\data\data\UTKFace\30_1_4_20170103230152025.jpg.chip.jpg,30_1_4_20170103230152025.jpg.chip.jpg,30,1,4,25-32
11218,C:\Users\henok\data\data\UTKFace\30_1_4_20170103230515409.jpg.chip.jpg,30_1_4_20170103230515409.jpg.chip.jpg,30,1,4,25-32
11219,C:\Users\henok\data\data\UTKFace\30_1_4_20170104171702193.jpg.chip.jpg,30_1_4_20170104171702193.jpg.chip.jpg,30,1,4,25-32
11220,C:\Users\henok\data\data\UTKFace\30_1_4_20170105165132148.jpg.chip.jpg,30_1_4_20170105165132148.jpg.chip.jpg,30,1,4,25-32
11221,C:\Users\henok\data\data\UTKFace\30_1_4_20170109135421119.jpg.chip.jpg,30_1_4_20170109135421119.jpg.chip.jpg,30,1,4,25-32
11222,C:\Users\henok\data\data\UTKFace\30_1_4_20170117092306526.jpg.chip.jpg,30_1_4_20170117092306526.jpg.chip.jpg,30,1,4,25-32
11223,C:\Users\henok\data\data\UTKFace\30_1_4_20170117143606826.jpg.chip.jpg,30_1_4_20170117143606826.jpg.chip.jpg,30,1,4,25-32
11224,C:\Users\henok\data\data\UTKFace\30_1_4_20170117143625216.jpg.chip.jpg,30_1_4_20170117143625216.jpg.chip.jpg,30,1,4,25-32
11225,C:\Users\henok\data\data\UTKFace\30_1_4_20170117193820102.jpg.chip.jpg,30_1_4_20170117193820102.jpg.chip.jpg,30,1,4,25-32
11226,C:\Users\henok\data\data\UTKFace\30_1_4_20170117194826836.jpg.chip.jpg,30_1_4_20170117194826836.jpg.chip.jpg,30,1,4,25-32
11227,C:\Users\henok\data\data\UTKFace\30_1_4_20170117202935574.jpg.chip.jpg,30_1_4_20170117202935574.jpg.chip.jpg,30,1,4,25-32
11228,C:\Users\henok\data\data\UTKFace\30_1_4_20170117202938776.jpg.chip.jpg,30_1_4_20170117202938776.jpg.chip.jpg,30,1,4,25-32
11229,C:\Users\henok\data\data\UTKFace\30_1_4_20170117202951902.jpg.chip.jpg,30_1_4_20170117202951902.jpg.chip.jpg,30,1,4,25-32
11230,C:\Users\henok\data\data\UTKFace\30_1_4_20170117203004549.jpg.chip.jpg,30_1_4_20170117203004549.jpg.chip.jpg,30,1,4,25-32
11231,C:\Users\henok\data\data\UTKFace\30_1_4_20170117203006317.jpg.chip.jpg,30_1_4_20170117203006317.jpg.chip.jpg,30,1,4,25-32
11232,C:\Users\henok\data\data\UTKFace\30_1_4_20170117203008151.jpg.chip.jpg,30_1_4_20170117203008151.jpg.chip.jpg,30,1,4,25-32
11233,C:\Users\henok\data\data\UTKFace\30_1_4_20170117203009657.jpg.chip.jpg,30_1_4_20170117203009657.jpg.chip.jpg,30,1,4,25-32
11234,C:\Users\henok\data\data\UTKFace\30_1_4_20170117203012791.jpg.chip.jpg,30_1_4_20170117203012791.jpg.chip.jpg,30,1,4,25-32
11235,C:\Users\henok\data\data\UTKFace\30_1_4_20170117203559144.jpg.chip.jpg,30_1_4_20170117203559144.jpg.chip.jpg,30,1,4,25-32
11236,C:\Users\henok\data\data\UTKFace\31_0_0_20170103183951893.jpg.chip.jpg,31_0_0_20170103183951893.jpg.chip.jpg,31,0,0,25-32
11237,C:\Users\henok\data\data\UTKFace\31_0_0_20170104011136432.jpg.chip.jpg,31_0_0_20170104011136432.jpg.chip.jpg,31,0,0,25-32
11238,C:\Users\henok\data\data\UTKFace\31_0_0_20170104165835728.jpg.chip.jpg,31_0_0_20170104165835728.jpg.chip.jpg,31,0,0,25-32
11239,C:\Users\henok\data\data\UTKFace\31_0_0_20170104170131913.jpg.chip.jpg,31_0_0_20170104170131913.jpg.chip.jpg,31,0,0,25-32
11240,C:\Users\henok\data\data\UTKFace\31_0_0_20170104201545729.jpg.chip.jpg,31_0_0_20170104201545729.jpg.chip.jpg,31,0,0,25-32
11241,C:\Users\henok\data\data\UTKFace\31_0_0_20170104201726242.jpg.chip.jpg,31_0_0_20170104201726242.jpg.chip.jpg,31,0,0,25-32
11242,C:\Users\henok\data\data\UTKFace\31_0_0_20170104201938890.jpg.chip.jpg,31_0_0_20170104201938890.jpg.chip.jpg,31,0,0,25-32
11243,C:\Users\henok\data\data\UTKFace\31_0_0_20170104202003656.jpg.chip.jpg,31_0_0_20170104202003656.jpg.chip.jpg,31,0,0,25-32
11244,C:\Users\henok\data\data\UTKFace\31_0_0_20170104204310315.jpg.chip.jpg,31_0_0_20170104204310315.jpg.chip.jpg,31,0,0,25-32
11245,C:\Users\henok\data\data\UTKFace\31_0_0_20170105163411563.jpg.chip.jpg,31_0_0_20170105163411563.jpg.chip.jpg,31,0,0,25-32
11246,C:\Users\henok\data\data\UTKFace\31_0_0_20170105164926876.jpg.chip.jpg,31_0_0_20170105164926876.jpg.chip.jpg,31,0,0,25-32
11247,C:\Users\henok\data\data\UTKFace\31_0_0_20170105165008674.jpg.chip.jpg,31_0_0_20170105165008674.jpg.chip.jpg,31,0,0,25-32
11248,C:\Users\henok\data\data\UTKFace\31_0_0_20170105173759693.jpg.chip.jpg,31_0_0_20170105173759693.jpg.chip.jpg,31,0,0,25-32
11249,C:\Users\henok\data\data\UTKFace\31_0_0_20170108230119324.jpg.chip.jpg,31_0_0_20170108230119324.jpg.chip.jpg,31,0,0,25-32
11250,C:\Users\henok\data\data\UTKFace\31_0_0_20170109003033356.jpg.chip.jpg,31_0_0_20170109003033356.jpg.chip.jpg,31,0,0,25-32
11251,C:\Users\henok\data\data\UTKFace\31_0_0_20170109004623215.jpg.chip.jpg,31_0_0_20170109004623215.jpg.chip.jpg,31,0,0,25-32
11252,C:\Users\henok\data\data\UTKFace\31_0_0_20170109134322184.jpg.chip.jpg,31_0_0_20170109134322184.jpg.chip.jpg,31,0,0,25-32
11253,C:\Users\henok\data\data\UTKFace\31_0_0_20170111181750350.jpg.chip.jpg,31_0_0_20170111181750350.jpg.chip.jpg,31,0,0,25-32
11254,C:\Users\henok\data\data\UTKFace\31_0_0_20170113142314661.jpg.chip.jpg,31_0_0_20170113142314661.jpg.chip.jpg,31,0,0,25-32
11255,C:\Users\henok\data\data\UTKFace\31_0_0_20170113182014086.jpg.chip.jpg,31_0_0_20170113182014086.jpg.chip.jpg,31,0,0,25-32
11256,C:\Users\henok\data\data\UTKFace\31_0_0_20170113183712471.jpg.chip.jpg,31_0_0_20170113183712471.jpg.chip.jpg,31,0,0,25-32
11257,C:\Users\henok\data\data\UTKFace\31_0_0_20170113210319237.jpg.chip.jpg,31_0_0_20170113210319237.jpg.chip.jpg,31,0,0,25-32
11258,C:\Users\henok\data\data\UTKFace\31_0_0_20170114031005703.jpg.chip.jpg,31_0_0_20170114031005703.jpg.chip.jpg,31,0,0,25-32
11259,C:\Users\henok\data\data\UTKFace\31_0_0_20170114034207474.jpg.chip.jpg,31_0_0_20170114034207474.jpg.chip.jpg,31,0,0,25-32
11260,C:\Users\henok\data\data\UTKFace\31_0_0_20170116003010656.jpg.chip.jpg,31_0_0_20170116003010656.jpg.chip.jpg,31,0,0,25-32
11261,C:\Users\henok\data\data\UTKFace\31_0_0_20170116182436465.jpg.chip.jpg,31_0_0_20170116182436465.jpg.chip.jpg,31,0,0,25-32
11262,C:\Users\henok\data\data\UTKFace\31_0_0_20170116191337484.jpg.chip.jpg,31_0_0_20170116191337484.jpg.chip.jpg,31,0,0,25-32
11263,C:\Users\henok\data\data\UTKFace\31_0_0_20170116191348943.jpg.chip.jpg,31_0_0_20170116191348943.jpg.chip.jpg,31,0,0,25-32
11264,C:\Users\henok\data\data\UTKFace\31_0_0_20170116193252933.jpg.chip.jpg,31_0_0_20170116193252933.jpg.chip.jpg,31,0,0,25-32
11265,C:\Users\henok\data\data\UTKFace\31_0_0_20170116195723154.jpg.chip.jpg,31_0_0_20170116195723154.jpg.chip.jpg,31,0,0,25-32
11266,C:\Users\henok\data\data\UTKFace\31_0_0_20170116210515941.jpg.chip.jpg,31_0_0_20170116210515941.jpg.chip.jpg,31,0,0,25-32
11267,C:\Users\henok\data\data\UTKFace\31_0_0_20170116233154004.jpg.chip.jpg,31_0_0_20170116233154004.jpg.chip.jpg,31,0,0,25-32
11268,C:\Users\henok\data\data\UTKFace\31_0_0_20170117012336960.jpg.chip.jpg,31_0_0_20170117012336960.jpg.chip.jpg,31,0,0,25-32
11269,C:\Users\henok\data\data\UTKFace\31_0_0_20170117120944631.jpg.chip.jpg,31_0_0_20170117120944631.jpg.chip.jpg,31,0,0,25-32
11270,C:\Users\henok\data\data\UTKFace\31_0_0_20170117130657701.jpg.chip.jpg,31_0_0_20170117130657701.jpg.chip.jpg,31,0,0,25-32
11271,C:\Users\henok\data\data\UTKFace\31_0_0_20170117131123126.jpg.chip.jpg,31_0_0_20170117131123126.jpg.chip.jpg,31,0,0,25-32
11272,C:\Users\henok\data\data\UTKFace\31_0_0_20170117131124063.jpg.chip.jpg,31_0_0_20170117131124063.jpg.chip.jpg,31,0,0,25-32
11273,C:\Users\henok\data\data\UTKFace\31_0_0_20170117133142224.jpg.chip.jpg,31_0_0_20170117133142224.jpg.chip.jpg,31,0,0,25-32
11274,C:\Users\henok\data\data\UTKFace\31_0_0_20170117133148137.jpg.chip.jpg,31_0_0_20170117133148137.jpg.chip.jpg,31,0,0,25-32
11275,C:\Users\henok\data\data\UTKFace\31_0_0_20170117135213674.jpg.chip.jpg,31_0_0_20170117135213674.jpg.chip.jpg,31,0,0,25-32
11276,C:\Users\henok\data\data\UTKFace\31_0_0_20170117135307744.jpg.chip.jpg,31_0_0_20170117135307744.jpg.chip.jpg,31,0,0,25-32
11277,C:\Users\henok\data\data\UTKFace\31_0_0_20170117153916924.jpg.chip.jpg,31_0_0_20170117153916924.jpg.chip.jpg,31,0,0,25-32
11278,C:\Users\henok\data\data\UTKFace\31_0_0_20170117172435086.jpg.chip.jpg,31_0_0_20170117172435086.jpg.chip.jpg,31,0,0,25-32
11279,C:\Users\henok\data\data\UTKFace\31_0_0_20170117175719891.jpg.chip.jpg,31_0_0_20170117175719891.jpg.chip.jpg,31,0,0,25-32
11280,C:\Users\henok\data\data\UTKFace\31_0_0_20170117181551404.jpg.chip.jpg,31_0_0_20170117181551404.jpg.chip.jpg,31,0,0,25-32
11281,C:\Users\henok\data\data\UTKFace\31_0_0_20170117181559819.jpg.chip.jpg,31_0_0_20170117181559819.jpg.chip.jpg,31,0,0,25-32
11282,C:\Users\henok\data\data\UTKFace\31_0_0_20170117181758364.jpg.chip.jpg,31_0_0_20170117181758364.jpg.chip.jpg,31,0,0,25-32
11283,C:\Users\henok\data\data\UTKFace\31_0_0_20170117181923333.jpg.chip.jpg,31_0_0_20170117181923333.jpg.chip.jpg,31,0,0,25-32
11284,C:\Users\henok\data\data\UTKFace\31_0_0_20170117190223831.jpg.chip.jpg,31_0_0_20170117190223831.jpg.chip.jpg,31,0,0,25-32
11285,C:\Users\henok\data\data\UTKFace\31_0_0_20170117191642900.jpg.chip.jpg,31_0_0_20170117191642900.jpg.chip.jpg,31,0,0,25-32
11286,C:\Users\henok\data\data\UTKFace\31_0_0_20170117203027168.jpg.chip.jpg,31_0_0_20170117203027168.jpg.chip.jpg,31,0,0,25-32
